Segment Code,Ship Mode Code,Product_ID,Sales,Quantity,Discount,Profit,Category_Id,Date,State_Code
12,S22,1007,15.872,1,0.2,1.1904,A11,06-06-2024,MI
12,S23,1007,14.016,3,0.2,1.752,A11,06-06-2024,MI
12,S22,1007,4.704,2,0.2,0.4116,A11,06-06-2024,MI
12,S22,1007,14.67,3,0,3.9609,A11,06-06-2024,MI
13,S23,1007,67.56,3,0.2,8.445,A11,06-06-2024,MI
13,S22,1007,16.52,4,0,7.5992,A11,06-06-2024,MI
11,S22,1007,2.816,2,0.2,0.9856,A11,06-06-2024,MI
12,S20,1007,37.376,8,0.2,4.672,A11,06-06-2024,MI
12,S23,1007,24.32,8,0,8.2688,A11,06-06-2024,MI
13,S22,1007,5.56,2,0,1.4456,A11,06-06-2024,MI
11,S22,1007,47.96,5,0.2,4.1965,A11,06-06-2024,MI
12,S21,1007,16.4,5,0,4.756,A11,06-06-2024,MI
13,S21,1007,88.04,5,0.2,6.603,A11,06-06-2024,MI
13,S21,1007,15.872,1,0.2,1.984,A11,06-06-2024,MI
12,S22,1007,10.72,2,0.2,1.742,A11,06-06-2024,MI
12,S22,1007,41.86,7,0,10.465,A11,06-06-2024,MI
11,S20,1007,10.08,6,0,5.04,A11,06-06-2024,MI
11,S22,1007,4.912,2,0.2,0.307,A11,06-06-2024,MI
12,S21,1007,16.02,9,0,4.4856,A11,06-06-2024,MI
12,S22,1007,39.68,2,0,10.3168,A11,06-06-2024,MI
12,S23,1007,16.68,6,0,4.3368,A11,06-06-2024,MI
12,S22,1007,24.2,5,0,7.986,A11,06-06-2024,MI
12,S23,1007,59.1,6,0,22.458,A11,06-06-2024,MI
12,S22,1007,5.46,3,0,1.4742,A11,06-06-2024,MI
13,S22,1007,5.56,2,0,1.4456,A11,06-06-2024,MI
11,S23,1007,9.84,3,0,2.6568,A11,06-06-2024,MI
12,S22,1007,42.048,9,0.2,5.256,A11,06-06-2024,MI
12,S22,1007,2.304,1,0.2,0.2592,A11,06-06-2024,MI
11,S20,1007,13.248,4,0.2,3.6432,A11,06-06-2024,MI
13,S22,1007,2.912,2,0.2,0.91,A11,06-06-2024,MI
13,S22,1007,16.99,1,0,4.9271,A11,06-06-2024,MI
11,S22,1007,4.17,3,0,1.0842,A11,06-06-2024,MI
12,S22,1007,64.14,3,0,16.6764,A11,06-06-2024,MI
12,S22,1007,8.76,5,0.2,0.7665,A11,06-06-2024,MI
12,S21,1007,5.248,4,0.2,1.64,A11,06-06-2024,MI
13,S22,1007,8.016,3,0.2,1.002,A11,06-06-2024,MI
12,S23,1007,60.12,9,0,22.2444,A11,06-06-2024,MI
13,S22,1007,13.9,5,0,5.56,A11,06-06-2024,MI
12,S22,1007,6.63,3,0,1.7901,A11,06-06-2024,MI
12,S22,1007,5.58,1,0,2.1762,A11,06-06-2024,MI
12,S22,1007,5.56,2,0,2.224,A11,06-06-2024,MI
12,S22,1007,22,10,0,9.68,A11,06-06-2024,MI
11,S22,1007,16.464,7,0.2,1.4406,A11,06-06-2024,MI
12,S22,1007,13.36,4,0,4.1416,A11,06-06-2024,MI
12,S21,1007,7.88,1,0.2,1.773,A11,06-06-2024,MI
12,S21,1007,8.928,2,0.2,0.558,A11,06-06-2024,MI
11,S23,1007,15.47,7,0,4.1769,A11,06-06-2024,MI
12,S21,1007,50.94,3,0,14.2632,A11,06-06-2024,MI
12,S20,1007,59.52,3,0,15.4752,A11,06-06-2024,MI
12,S22,1007,4.26,1,0,1.7466,A11,06-06-2024,MI
13,S22,1007,4.66,2,0,1.3514,A11,06-06-2024,MI
12,S21,1007,6.63,3,0,1.7901,A11,06-06-2024,MI
12,S22,1007,49.65,5,0,20.853,A11,06-06-2024,MI
12,S22,1007,35,4,0,10.5,A11,06-06-2024,MI
12,S21,1007,5.952,1,0.2,0.372,A11,06-06-2024,MI
12,S22,1007,8.64,3,0,2.5056,A11,06-06-2024,MI
11,S22,1007,25.99,1,0,7.5371,A11,06-06-2024,MI
12,S22,1007,56.3,2,0,15.764,A11,06-06-2024,MI
13,S23,1007,13.9,5,0,3.614,A11,06-06-2024,MI
11,S22,1007,57.75,5,0,26.565,A11,06-06-2024,MI
13,S22,1007,31.84,8,0,10.5072,A11,06-06-2024,MI
11,S21,1007,60.768,2,0.2,7.596,A11,06-06-2024,MI
12,S23,1007,10.608,6,0.2,0.9282,A11,06-06-2024,MI
11,S23,1007,32.4,5,0,10.368,A11,06-06-2024,MI
12,S22,1007,59.52,3,0,15.4752,A11,06-06-2024,MI
12,S22,1007,13.392,3,0.2,1.5066,A11,06-06-2024,MI
12,S22,1007,181.86,7,0,50.9208,A11,06-06-2024,MI
11,S22,1007,18.704,7,0.2,2.338,A11,06-06-2024,MI
11,S22,1007,1.504,1,0.2,0.1692,A11,06-06-2024,MI
11,S23,1007,18.24,3,0,5.2896,A11,06-06-2024,MI
13,S23,1007,7.056,3,0.2,2.205,A11,06-06-2024,MI
11,S22,1007,27.78,6,0,9.1674,A11,06-06-2024,MI
11,S23,1007,22.96,7,0,7.5768,A11,06-06-2024,MI
11,S23,1007,22.96,7,0,6.6584,A11,06-06-2024,MI
13,S22,1007,6.56,2,0,1.9024,A11,06-06-2024,MI
12,S22,1007,11.68,2,0,3.504,A11,06-06-2024,MI
12,S22,1007,181.35,9,0,48.9645,A11,06-06-2024,MI
12,S22,1007,67.56,3,0.2,6.756,A11,06-06-2024,MI
12,S21,1007,17.12,4,0,4.9648,A11,06-06-2024,MI
11,S22,1007,50.8,5,0,13.208,A11,06-06-2024,MI
11,S22,1007,5.46,3,0,1.4742,A11,06-06-2024,MI
11,S22,1007,11.76,4,0,3.1752,A11,06-06-2024,MI
13,S22,1007,3.76,2,0,1.0904,A11,06-06-2024,MI
12,S22,1007,5.16,3,0.2,0.8385,A11,06-06-2024,MI
12,S23,1007,286.79,7,0,74.5654,A11,06-06-2024,MI
11,S22,1007,8.56,2,0,2.4824,A11,06-06-2024,MI
12,S22,1007,25.92,9,0,7.776,A11,06-06-2024,MI
11,S21,1007,6.912,3,0.2,0.864,A11,06-06-2024,MI
11,S22,1007,21.4,5,0,6.206,A11,06-06-2024,MI
12,S22,1007,13.12,4,0,3.8048,A11,06-06-2024,MI
12,S22,1007,10.75,5,0,3.5475,A11,06-06-2024,MI
12,S21,1007,2.672,1,0.2,0.3674,A11,06-06-2024,MI
12,S23,1007,8.256,4,0.2,0.6192,A11,06-06-2024,MI
12,S22,1007,11.68,2,0,5.4896,A11,06-06-2024,MI
12,S22,1007,104.8,10,0,26.2,A11,06-06-2024,MI
11,S22,1007,3.9,2,0,1.521,A11,06-06-2024,MI
11,S22,1007,5.96,2,0,1.6688,A11,06-06-2024,MI
11,S22,1007,2.624,1,0.2,0.4264,A11,06-06-2024,MI
11,S21,1007,31.776,4,0.2,8.7384,A11,06-06-2024,MI
11,S22,1007,40.776,3,0.2,4.5873,A11,06-06-2024,MI
13,S23,1007,3.52,2,0,1.0208,A11,06-06-2024,MI
13,S23,1007,5.58,1,0,1.395,A11,06-06-2024,MI
12,S23,1007,47.3,2,0,12.298,A11,06-06-2024,MI
12,S23,1007,4.13,1,0,1.1564,A11,06-06-2024,MI
12,S23,1007,34.7,5,0,12.492,A11,06-06-2024,MI
12,S22,1007,79.36,4,0,32.5376,A11,06-06-2024,MI
12,S22,1007,9.84,3,0,3.2472,A11,06-06-2024,MI
11,S22,1007,24.78,6,0,6.9384,A11,06-06-2024,MI
12,S22,1007,23.832,3,0.2,6.5538,A11,06-06-2024,MI
11,S22,1007,33.4,5,0,12.358,A11,06-06-2024,MI
12,S22,1007,35.712,8,0.2,2.232,A11,06-06-2024,MI
12,S21,1007,7.056,3,0.2,2.205,A11,06-06-2024,MI
12,S22,1007,11.16,2,0,2.79,A11,06-06-2024,MI
12,S22,1007,111.104,7,0.2,8.3328,A11,06-06-2024,MI
11,S22,1007,11.68,2,0,5.4896,A11,06-06-2024,MI
11,S22,1007,1.344,1,0.2,0.504,A11,06-06-2024,MI
12,S22,1007,3.912,1,0.2,1.0269,A11,06-06-2024,MI
12,S22,1007,62.376,3,0.2,7.0173,A11,06-06-2024,MI
11,S21,1007,16.032,6,0.2,2.2044,A11,06-06-2024,MI
12,S22,1007,29.79,3,0,12.5118,A11,06-06-2024,MI
12,S22,1007,36.44,4,0,12.0252,A11,06-06-2024,MI
11,S22,1007,11.76,5,0.2,1.323,A11,06-06-2024,MI
12,S23,1007,10.272,3,0.2,0.8988,A11,06-06-2024,MI
12,S23,1007,10.64,4,0,2.7664,A11,06-06-2024,MI
11,S22,1007,4.368,3,0.2,0.3822,A11,06-06-2024,MI
12,S22,1007,8.56,2,0,2.6536,A11,06-06-2024,MI
12,S21,1007,145.544,7,0.2,16.3737,A11,06-06-2024,MI
11,S22,1007,5.472,3,0.2,1.6416,A11,06-06-2024,MI
12,S22,1007,9.4,5,0,2.726,A11,06-06-2024,MI
13,S22,1007,6.368,2,0.2,1.0348,A11,06-06-2024,MI
12,S22,1007,79.36,4,0,23.808,A11,06-06-2024,MI
12,S22,1007,4.448,2,0.2,0.3336,A11,06-06-2024,MI
13,S21,1007,12.84,3,0,3.4668,A11,06-06-2024,MI
12,S22,1007,7.872,3,0.2,0.8856,A11,06-06-2024,MI
11,S23,1007,7.872,3,0.2,0.8856,A11,06-06-2024,MI
12,S22,1007,88.04,4,0,22.8904,A11,06-06-2024,MI
13,S23,1007,79.36,4,0,20.6336,A11,06-06-2024,MI
11,S22,1007,172.704,6,0.2,10.794,A11,06-06-2024,MI
12,S22,1007,14.98,1,0,4.494,A11,06-06-2024,MI
12,S22,1007,1.78,1,0,0.4984,A11,06-06-2024,MI
11,S22,1007,6.848,2,0.2,0.5992,A11,06-06-2024,MI
13,S22,1007,17.12,4,0,4.9648,A11,06-06-2024,MI
11,S21,1007,9.184,7,0.2,2.87,A11,06-06-2024,MI
11,S22,1007,4.224,3,0.2,1.4784,A11,06-06-2024,MI
12,S21,1007,20.016,9,0.2,1.7514,A11,06-06-2024,MI
11,S22,1007,10.272,3,0.2,0.8988,A11,06-06-2024,MI
11,S22,1007,3.28,1,0,0.9512,A11,06-06-2024,MI
12,S21,1007,54.66,6,0,18.0378,A11,06-06-2024,MI
13,S22,1007,12.74,7,0,5.733,A11,06-06-2024,MI
13,S22,1007,8.82,3,0,2.3814,A11,06-06-2024,MI
12,S22,1007,12.84,3,0,3.7236,A11,06-06-2024,MI
13,S21,1007,56.3,2,0,15.764,A11,06-06-2024,MI
12,S22,1007,51.98,2,0,15.0742,A11,06-06-2024,MI
12,S23,1007,49.25,5,0,18.715,A11,06-06-2024,MI
12,S23,1007,6.56,2,0,1.9024,A11,06-06-2024,MI
11,S23,1007,9.408,7,0.2,0.7056,A11,06-06-2024,MI
13,S21,1007,19.83,1,0,5.949,A11,06-06-2024,MI
13,S22,1007,1.64,1,0,0.738,A11,06-06-2024,MI
12,S20,1007,10.688,2,0.2,2.2712,A11,06-06-2024,MI
12,S20,1007,25.99,1,0,7.5371,A11,06-06-2024,MI
13,S23,1007,11.16,2,0,2.79,A11,06-06-2024,MI
13,S23,1007,3.912,1,0.2,1.0269,A11,06-06-2024,MI
12,S22,1007,20.96,2,0,5.24,A11,06-06-2024,MI
12,S22,1007,14.352,3,0.2,0.897,A11,06-06-2024,MI
11,S21,1007,9.21,3,0,2.3025,A11,06-06-2024,MI
12,S20,1007,16.28,2,0,6.512,A11,06-06-2024,MI
12,S23,1007,36.96,4,0.2,12.012,A11,06-06-2024,MI
12,S23,1007,131.94,3,0,35.6238,A11,06-06-2024,MI
12,S23,1007,25.92,4,0,8.2944,A11,06-06-2024,MI
12,S23,1007,21.5,10,0,7.095,A11,06-06-2024,MI
13,S22,1007,39.68,2,0,16.2688,A11,06-06-2024,MI
12,S23,1007,11.68,2,0,5.4896,A11,06-06-2024,MI
12,S22,1007,60.45,3,0,16.3215,A11,06-06-2024,MI
12,S21,1007,68.97,3,0,19.3116,A11,06-06-2024,MI
11,S22,1007,70.368,2,0.2,6.1572,A11,06-06-2024,MI
12,S21,1007,11.328,2,0.2,2.5488,A11,06-06-2024,MI
12,S21,1007,21.24,3,0,8.0712,A11,06-06-2024,MI
13,S22,1007,107.94,6,0,30.2232,A11,06-06-2024,MI
12,S22,1007,15.552,3,0.2,2.3328,A11,06-06-2024,MI
12,S20,1007,70.95,3,0,18.447,A11,06-06-2024,MI
12,S23,1007,7.98,3,0,2.0748,A11,06-06-2024,MI
12,S23,1007,8.75,1,0,2.625,A11,06-06-2024,MI
12,S22,1007,27.384,7,0.2,2.7384,A11,06-06-2024,MI
12,S22,1007,29.2,5,0,10.512,A11,06-06-2024,MI
12,S22,1007,16.38,9,0,7.371,A11,06-06-2024,MI
13,S22,1007,36.44,4,0,12.0252,A11,06-06-2024,MI
12,S22,1007,16.56,4,0,6.9552,A11,06-06-2024,MI
13,S22,1007,18.24,3,0,6.2016,A11,06-06-2024,MI
13,S22,1007,13.12,4,0,4.3296,A11,06-06-2024,MI
12,S23,1007,6.912,3,0.2,0.6912,A11,06-06-2024,MI
13,S23,1007,21.24,3,0,8.0712,A11,06-06-2024,MI
13,S22,1007,13.9,5,0,3.614,A11,06-06-2024,MI
11,S23,1007,8.26,2,0,3.7996,A11,06-06-2024,MI
13,S23,1007,8.8,5,0,4.224,A11,06-06-2024,MI
11,S22,1007,53.97,3,0,15.1116,A11,06-06-2024,MI
13,S23,1007,33.92,8,0,13.2288,A11,06-06-2024,MI
12,S22,1007,47.616,3,0.2,3.5712,A11,06-06-2024,MI
11,S22,1007,140.75,5,0,39.41,A11,06-06-2024,MI
12,S21,1007,123.92,4,0,33.4584,A11,06-06-2024,MI
12,S21,1007,12.39,3,0,5.6994,A11,06-06-2024,MI
12,S21,1007,47.3,2,0,12.298,A11,06-06-2024,MI
12,S22,1007,59.904,2,0.2,14.2272,A11,06-06-2024,MI
13,S22,1007,5.248,2,0.2,0.5904,A11,06-06-2024,MI
12,S21,1007,11.68,2,0,3.0368,A11,06-06-2024,MI
12,S22,1007,8.22,3,0,2.2194,A11,06-06-2024,MI
13,S22,1007,7.58,1,0,2.9562,A11,06-06-2024,MI
12,S22,1007,9.21,3,0,2.3025,A11,06-06-2024,MI
12,S21,1007,27.76,4,0,9.9936,A11,06-06-2024,MI
13,S22,1007,25.99,1,0,7.5371,A11,06-06-2024,MI
13,S22,1007,23.36,4,0,6.0736,A11,06-06-2024,MI
12,S22,1007,13.12,5,0.2,1.148,A11,06-06-2024,MI
12,S22,1007,4.224,3,0.2,0.4752,A11,06-06-2024,MI
11,S22,1007,4.768,2,0.2,0.4172,A11,06-06-2024,MI
11,S22,1007,5.64,3,0,1.6356,A11,06-06-2024,MI
11,S23,1007,71.632,11,0.2,17.908,A11,06-06-2024,MI
11,S23,1007,9.328,1,0.2,0.8162,A11,06-06-2024,MI
12,S22,1007,5.88,2,0,2.646,A11,06-06-2024,MI
12,S22,1007,303.84,8,0,91.152,A11,06-06-2024,MI
11,S22,1007,10.192,7,0.2,1.0192,A11,06-06-2024,MI
13,S22,1007,6.192,3,0.2,0.4644,A11,06-06-2024,MI
12,S22,1007,3.36,2,0,0.8736,A11,06-06-2024,MI
11,S22,1007,8.82,3,0,2.5578,A11,06-06-2024,MI
11,S22,1007,4.2,2,0,1.176,A11,06-06-2024,MI
12,S23,1007,35.96,2,0,10.4284,A11,06-06-2024,MI
12,S23,1007,67.144,7,0.2,5.8751,A11,06-06-2024,MI
11,S21,1007,14.88,2,0,3.72,A11,06-06-2024,MI
12,S21,1007,57.75,5,0,16.17,A11,06-06-2024,MI
11,S22,1007,23.1,2,0,6.93,A11,06-06-2024,MI
12,S22,1007,19.9,5,0,6.567,A11,06-06-2024,MI
12,S22,1007,5.68,2,0,1.7608,A11,06-06-2024,MI
12,S23,1007,12.42,3,0,5.2164,A11,06-06-2024,MI
11,S23,1007,18.06,7,0,4.6956,A11,06-06-2024,MI
12,S21,1007,17.94,3,0,4.6644,A11,06-06-2024,MI
12,S22,1007,8.34,3,0,2.1684,A11,06-06-2024,MI
12,S23,1007,14.7,5,0,3.969,A11,06-06-2024,MI
12,S23,1007,7.056,3,0.2,0.7938,A11,06-06-2024,MI
13,S22,1007,21.4,5,0,6.206,A11,06-06-2024,MI
12,S20,1007,4.448,2,0.2,0.3336,A11,06-06-2024,MI
13,S21,1007,42.048,9,0.2,5.256,A11,06-06-2024,MI
13,S21,1007,67.92,5,0.2,6.792,A11,06-06-2024,MI
12,S22,1007,6.6,3,0,2.904,A11,06-06-2024,MI
12,S22,1007,3.9,2,0,1.521,A11,06-06-2024,MI
11,S21,1007,3.408,1,0.2,0.8946,A11,06-06-2024,MI
12,S22,1007,45.04,2,0.2,4.504,A11,06-06-2024,MI
11,S23,1007,13.12,4,0,4.3296,A11,06-06-2024,MI
12,S22,1007,9.26,2,0,3.0558,A11,06-06-2024,MI
12,S20,1007,35.4,5,0,13.452,A11,06-06-2024,MI
11,S22,1007,8.4,5,0,4.2,A11,06-06-2024,MI
13,S21,1007,21.864,3,0.2,3.5529,A11,06-06-2024,MI
12,S21,1007,13.04,5,0.2,3.912,A11,06-06-2024,MI
12,S22,1007,16.9,5,0,6.253,A11,06-06-2024,MI
11,S22,1007,6.68,2,0,2.004,A11,06-06-2024,MI
12,S22,1007,45.98,2,0,12.8744,A11,06-06-2024,MI
11,S22,1007,31.44,3,0,7.86,A11,06-06-2024,MI
12,S22,1007,3.52,2,0,1.0208,A11,06-06-2024,MI
12,S22,1007,8.896,4,0.2,0.6672,A11,06-06-2024,MI
12,S23,1007,2.064,1,0.2,0.1548,A11,06-06-2024,MI
12,S22,1007,10.71,3,0,2.7846,A11,06-06-2024,MI
11,S22,1007,6.848,2,0.2,0.7704,A11,06-06-2024,MI
12,S23,1007,6.56,2,0,1.9024,A11,06-06-2024,MI
11,S22,1007,13.392,3,0.2,3.1806,A11,06-06-2024,MI
11,S22,1007,9.78,2,0,4.0098,A11,06-06-2024,MI
11,S22,1007,2.672,1,0.2,0.334,A11,06-06-2024,MI
11,S22,1007,56.3,2,0,15.764,A11,06-06-2024,MI
13,S20,1007,19.456,4,0.2,2.1888,A11,06-06-2024,MI
13,S20,1007,29.76,5,0.2,1.86,A11,06-06-2024,MI
12,S23,1007,6.56,2,0,1.9024,A11,06-06-2024,MI
13,S22,1007,8,5,0,3.44,A11,06-06-2024,MI
12,S22,1007,10.71,3,0,2.7846,A11,06-06-2024,MI
12,S20,1007,55.984,2,0.2,4.1988,A11,06-06-2024,MI
12,S22,1007,11.05,5,0,2.9835,A11,06-06-2024,MI
11,S22,1007,21.3,5,0,8.733,A11,06-06-2024,MI
11,S22,1007,29.34,6,0,7.9218,A11,06-06-2024,MI
11,S22,1007,3.04,1,0,1.0336,A11,06-06-2024,MI
13,S21,1007,11.12,4,0,2.8912,A11,06-06-2024,MI
11,S22,1007,2.94,1,0,0.7938,A11,06-06-2024,MI
13,S21,1007,18.688,4,0.2,2.336,A11,06-06-2024,MI
11,S20,1007,18.656,2,0.2,1.3992,A11,06-06-2024,MI
11,S22,1007,27.36,9,0,9.3024,A11,06-06-2024,MI
12,S22,1007,2.624,1,0.2,0.2952,A11,06-06-2024,MI
12,S23,1007,5.56,2,0,1.4456,A11,06-06-2024,MI
12,S22,1007,30.48,3,0,7.9248,A11,06-06-2024,MI
12,S23,1007,2.21,1,0,0.5967,A11,06-06-2024,MI
12,S22,1007,95.144,7,0.2,10.7037,A11,06-06-2024,MI
13,S22,1007,10.272,3,0.2,1.1556,A11,06-06-2024,MI
12,S23,1007,31.744,2,0.2,8.3328,A11,06-06-2024,MI
13,S23,1007,5.56,2,0,2.224,A11,06-06-2024,MI
12,S23,1007,11.16,2,0,4.3524,A11,06-06-2024,MI
11,S23,1007,4.56,2,0,2.0064,A11,06-06-2024,MI
11,S22,1007,4.672,1,0.2,0.584,A11,06-06-2024,MI
13,S21,1007,11.736,3,0.2,1.0269,A11,06-06-2024,MI
12,S23,1007,22.96,7,0,6.6584,A11,06-06-2024,MI
12,S23,1007,5.88,2,0,1.5876,A11,06-06-2024,MI
11,S21,1007,10.5,5,0,2.94,A11,06-06-2024,MI
12,S21,1007,18.48,2,0.2,6.006,A11,06-06-2024,MI
12,S21,1007,9.84,3,0,2.8536,A11,06-06-2024,MI
12,S22,1007,5.28,3,0,2.5344,A11,06-06-2024,MI
12,S22,1007,57.75,5,0,16.17,A11,06-06-2024,MI
13,S22,1007,14.67,3,0,6.0147,A11,06-06-2024,MI
12,S22,1007,23.616,9,0.2,2.6568,A11,06-06-2024,MI
11,S22,1007,13.632,4,0.2,3.5784,A11,06-06-2024,MI
11,S22,1007,23.832,3,0.2,6.5538,A11,06-06-2024,MI
12,S20,1007,192.8,4,0,55.912,A11,06-06-2024,MI
12,S22,1007,119.04,6,0,48.8064,A11,06-06-2024,MI
12,S22,1007,11.76,4,0,3.1752,A11,06-06-2024,MI
11,S22,1007,11.76,4,0,3.1752,A11,06-06-2024,MI
11,S23,1007,3.52,2,0,1.0208,A11,06-06-2024,MI
12,S22,1007,106.8,10,0.2,10.68,A11,06-06-2024,MI
11,S21,1007,119.04,6,0,35.712,A11,06-06-2024,MI
12,S22,1007,12.264,7,0.2,1.0731,A11,06-06-2024,MI
12,S22,1007,30.32,4,0,11.8248,A11,06-06-2024,MI
13,S22,1007,119.04,6,0,30.9504,A11,06-06-2024,MI
11,S22,1007,179.9,5,0,44.975,A11,06-06-2024,MI
12,S22,1007,64.14,3,0,16.6764,A11,06-06-2024,MI
11,S22,1007,151.92,4,0,45.576,A11,06-06-2024,MI
12,S22,1007,43.92,3,0,12.7368,A11,06-06-2024,MI
13,S22,1007,56.3,2,0,15.764,A11,06-06-2024,MI
12,S22,1007,51.016,7,0.2,8.2901,A11,06-06-2024,MI
13,S23,1007,6.63,3,0,3.1161,A11,06-06-2024,MI
13,S22,1007,5.248,2,0.2,0.5904,A11,06-06-2024,MI
13,S22,1007,227.88,6,0,68.364,A11,06-06-2024,MI
12,S21,1007,46.2,5,0.2,5.775,A11,06-06-2024,MI
11,S22,1007,12.39,3,0,3.4692,A11,06-06-2024,MI
11,S22,1007,34.7,5,0,12.492,A11,06-06-2024,MI
12,S22,1007,6.7,1,0,2.211,A11,06-06-2024,MI
12,S22,1007,3.44,2,0.2,0.559,A11,06-06-2024,MI
11,S22,1007,15.96,7,0,7.0224,A11,06-06-2024,MI
11,S21,1007,3.76,2,0,1.0904,A11,06-06-2024,MI
11,S21,1007,14.7,5,0,6.615,A11,06-06-2024,MI
11,S21,1007,37.2,5,0,9.3,A11,06-06-2024,MI
11,S22,1007,5.304,3,0.2,0.4641,A11,06-06-2024,MI
13,S22,1007,23.88,6,0,8.1192,A11,06-06-2024,MI
12,S22,1007,99.3,10,0,41.706,A11,06-06-2024,MI
12,S22,1007,8.8,5,0,2.552,A11,06-06-2024,MI
12,S22,1007,8.64,3,0,2.5056,A11,06-06-2024,MI
12,S23,1007,7.12,5,0.2,0.712,A11,06-06-2024,MI
12,S22,1007,2.688,2,0.2,1.008,A11,06-06-2024,MI
12,S20,1007,8.34,3,0,2.2518,A11,06-06-2024,MI
12,S22,1007,101.94,6,0,29.5626,A11,06-06-2024,MI
12,S22,1007,19.68,6,0,5.7072,A11,06-06-2024,MI
11,S22,1007,34.65,3,0,9.702,A11,06-06-2024,MI
11,S22,1007,125.93,7,0,35.2604,A11,06-06-2024,MI
11,S23,1007,209.94,6,0,54.5844,A11,06-06-2024,MI
12,S23,1007,6.99,3,0,2.0271,A11,06-06-2024,MI
12,S23,1007,39.66,2,0,11.898,A11,06-06-2024,MI
11,S22,1007,265.86,7,0,79.758,A11,06-06-2024,MI
12,S23,1007,10.92,6,0,4.914,A11,06-06-2024,MI
12,S22,1007,13.12,5,0.2,1.476,A11,06-06-2024,MI
11,S22,1007,12.16,5,0.2,2.128,A11,06-06-2024,MI
12,S23,1007,9.912,3,0.2,1.239,A11,06-06-2024,MI
12,S20,1007,95.232,6,0.2,24.9984,A11,06-06-2024,MI
11,S22,1007,23.32,2,0,6.0632,A11,06-06-2024,MI
11,S22,1007,16.74,3,0,4.8546,A11,06-06-2024,MI
12,S22,1007,13.392,3,0.2,3.1806,A11,06-06-2024,MI
12,S23,1007,23.92,5,0.2,1.794,A11,06-06-2024,MI
12,S22,1007,32.776,1,0.2,2.4582,A11,06-06-2024,MI
12,S22,1007,15.76,2,0.2,3.546,A11,06-06-2024,MI
13,S22,1007,35.4,5,0,13.452,A11,06-06-2024,MI
11,S23,1007,140.736,4,0.2,12.3144,A11,06-06-2024,MI
11,S22,1007,33.96,2,0,9.5088,A11,06-06-2024,MI
12,S22,1007,8.016,3,0.2,1.002,A11,06-06-2024,MI
11,S22,1007,11.12,4,0,2.8912,A11,06-06-2024,MI
11,S22,1007,113.94,3,0,34.182,A11,06-06-2024,MI
12,S22,1007,41.584,2,0.2,4.6782,A11,06-06-2024,MI
13,S20,1007,7.8,3,0,2.106,A11,06-06-2024,MI
11,S23,1007,22.32,3,0,5.58,A11,06-06-2024,MI
12,S22,1007,31.744,2,0.2,8.3328,A11,06-06-2024,MI
12,S22,1007,11.96,2,0,2.99,A11,06-06-2024,MI
12,S23,1007,265.86,7,0,79.758,A11,06-06-2024,MI
12,S23,1007,27.9,5,0,6.975,A11,06-06-2024,MI
11,S22,1007,92.94,3,0,25.0938,A11,06-06-2024,MI
12,S22,1007,17.94,3,0,6.4584,A11,06-06-2024,MI
13,S22,1007,14.576,2,0.2,2.3686,A11,06-06-2024,MI
12,S20,1007,23.32,2,0,6.0632,A11,06-06-2024,MI
12,S22,1007,4.448,2,0.2,0.3336,A11,06-06-2024,MI
12,S22,1007,175.92,5,0.2,15.393,A11,06-06-2024,MI
12,S22,1007,19.456,4,0.2,3.4048,A11,06-06-2024,MI
11,S23,1007,3.52,2,0,1.6896,A11,06-06-2024,MI
12,S23,1007,79.36,4,0,23.808,A11,06-06-2024,MI
12,S22,1007,42.76,2,0,11.1176,A11,06-06-2024,MI
12,S22,1007,3.28,2,0,1.476,A11,06-06-2024,MI
12,S22,1007,71.96,2,0,17.99,A11,06-06-2024,MI
12,S23,1007,13.89,3,0,4.5837,A11,06-06-2024,MI
12,S23,1007,11.52,4,0,3.2256,A11,06-06-2024,MI
11,S21,1007,12.78,3,0,5.2398,A11,06-06-2024,MI
13,S22,1007,8.016,3,0.2,1.002,A11,06-06-2024,MI
12,S23,1007,30.976,8,0.2,5.0336,A11,06-06-2024,MI
13,S22,1007,21.4,5,0,6.206,A11,06-06-2024,MI
13,S22,1007,11.96,2,0,3.1096,A11,06-06-2024,MI
12,S22,1007,6.08,2,0,2.0672,A11,06-06-2024,MI
11,S21,1007,2.912,2,0.2,0.91,A11,06-06-2024,MI
11,S23,1007,16.4,5,0,4.756,A11,06-06-2024,MI
12,S21,1007,8.82,3,0,2.5578,A11,06-06-2024,MI
12,S21,1007,8.64,3,0,2.4192,A11,06-06-2024,MI
12,S21,1007,49.56,7,0,18.8328,A11,06-06-2024,MI
13,S22,1007,5.56,2,0,1.4456,A11,06-06-2024,MI
13,S22,1007,14.7,5,0,3.969,A11,06-06-2024,MI
11,S23,1007,14.7,7,0,4.116,A11,06-06-2024,MI
12,S22,1007,181.86,7,0,50.9208,A11,06-06-2024,MI
12,S22,1007,25.92,5,0.2,3.888,A11,06-06-2024,MI
12,S21,1007,37.84,2,0.2,2.838,A11,06-06-2024,MI
12,S22,1007,37.376,8,0.2,7.4752,A11,06-06-2024,MI
12,S23,1007,43.92,3,0,12.7368,A11,06-06-2024,MI
11,S21,1007,5.76,2,0,1.6128,A11,06-06-2024,MI
11,S22,1007,13.584,1,0.2,1.3584,A11,06-06-2024,MI
13,S22,1007,1.408,1,0.2,0.1584,A11,06-06-2024,MI
